AC,CALI,DEN,GR,NEU,RDEP,RMED
63.619,9.2381,2.5972,8.989,7.7705,4.9628,4.9
63.7882,9.2381,2.6003,11.8237,7.699,4.8249,4.9
64.7494,9.2443,2.604,16.5896,8.8403,4.8041,4.9039
65.3596,9.3333,2.603,21.212,8.3523,4.7083,4.9061
65.1533,9.3333,2.5924,18.0011,8.692,4.656,4.9043
64.8567,9.3333,2.5909,18.2648,9.0679,4.7249,4.9125
64.3457,9.3333,2.5937,18.5868,9.371,4.7318,4.8529
63.5886,9.3333,2.5917,19.8893,8.8189,4.7363,4.853
64.9638,9.3185,2.5967,21.0804,8.5471,4.7403,4.9902
65.5653,9.2381,2.6066,22.4175,8.3438,4.7665,5.0457
64.6897,9.2381,2.6163,18.8116,9.629,4.8105,5.0821
64.8236,9.2381,2.616,20.0678,9.4688,4.8371,5.1537
64.3649,9.2381,2.6036,18.1096,9.6,4.8634,5.2021
64.2824,9.2381,2.5954,20.122,7.9701,4.9802,5.2151
64.3007,9.2381,2.5998,14.7744,9.8432,5.12,5.2183
64.2173,9.2381,2.6071,17.4889,10.2949,5.188,5.2343
61.6868,9.2381,2.6065,18.6598,10.3033,5.1812,5.2884
58.3131,9.2381,2.5974,21.3126,9.8046,5.1523,5.3464
60.6201,9.2381,2.5981,23.0858,9.4438,5.114,5.3479
66.6719,9.2381,2.6018,19.13,9.439,5.2187,5.2438
66.6199,9.2381,2.6013,18.8225,9.7918,5.2589,5.3003
66.6406,9.2381,2.6014,19.0766,10.876,5.2444,5.2717
66.6276,9.2731,2.5976,25.2291,9.517,5.1909,5.2258
66.6333,9.2493,2.6,24.7659,10.153,5.1349,5.2316
66.5345,9.2759,2.5986,25.0821,9.9621,5.1837,5.2467
66.4016,9.2464,2.5973,20.9946,9.8075,5.1564,5.2739
66.5201,9.2381,2.5942,26.4905,10.3663,5.1589,5.313
65.9723,9.2381,2.5924,26.8225,10.0268,5.3016,5.3655
65.0079,9.3333,2.5935,28.6653,9.1815,5.3757,5.4061
63.0974,9.2407,2.5916,26.0501,8.897,5.3811,5.6148
62.8463,9.2868,2.5919,22.8321,7.9425,5.4756,5.5694
62.7196,9.2381,2.6003,25.0668,8.2939,5.3785,5.5285
63.2853,9.2381,2.6027,20.6032,7.6652,6.0266,5.526
65.7891,9.2381,2.5993,18.0969,9.0559,6.0199,5.5109
65.9299,9.2904,2.5926,20.8324,9.4542,6.0193,5.4004
65.208,9.3333,2.5924,21.3844,9.5899,6.016,5.3857
64.6661,9.3333,2.6006,20.7449,8.9128,6.0276,5.3221
65.9047,9.3333,2.5973,29.2234,8.881,6.0301,5.4207
65.8115,9.3333,2.5906,29.799,9.5736,6.0365,6.0524
65.1543,9.3333,2.5925,28.9999,9.6207,6.0194,6.1155
64.8383,9.3333,2.5977,29.6337,8.2423,6.0076,6.1219
64.8779,9.3333,2.597,21.7763,9.5338,5.9937,6.1198
64.859,9.3333,2.5974,23.8906,9.479,5.9781,6.1198
64.4708,9.351,2.6037,21.0016,8.7668,5.967,6.1188
63.7747,9.3619,2.6103,18.8116,8.4856,5.9775,6.1141
63.749,9.3128,2.6164,17.02,8.0311,5.9348,6.1244
63.7909,9.2381,2.6119,18.983,8.1797,5.9824,6.1198
63.7854,9.2381,2.5976,16.36,8.5633,6.0266,6.1155
63.6906,9.2381,2.591,17.0585,7.9899,6.0096,6.1154
63.7344,9.2381,2.5997,18.8116,7.5911,5.9718,6.1198
63.7344,9.2381,2.6106,20.2288,7.0265,5.9053,6.1244
63.6993,9.2673,2.6187,18.8846,7.7094,5.8992,6.1198
63.784,9.2552,2.6118,15.5495,7.4603,5.9761,6.1341
63.6356,9.2381,2.6023,16.7191,8.2936,6.1549,6.1882
63.7806,9.2381,2.5975,14.5995,7.7601,6.1617,6.2062
63.8682,9.2381,2.5977,14.1813,8.7277,6.4075,6.2723
63.9926,9.2381,2.5927,20.178,8.6006,6.4383,6.3165
64.0275,9.2381,2.5919,16.4794,7.7519,6.436,6.2987
64.1121,9.2381,2.5993,19.4699,8.5894,6.4363,6.2876
63.5473,9.2927,2.6038,21.6188,8.2111,6.428,6.4014
62.8921,9.2381,2.6082,25.8738,7.2292,6.433,6.6491
62.9076,9.2381,2.6136,23.1366,8.1845,6.804,7.0327
62.7995,9.2381,2.615,25.0821,8.5115,7.0881,7.1789
62.4511,9.2381,2.6199,19.7984,8.4641,7.1565,7.1802
66.4849,9.2381,2.6213,17.0266,7.6626,7.1431,7.1802
60.3281,9.2381,2.6123,18.7801,8.0188,7.1304,7.1843
60.3297,9.2381,2.6074,16.0949,8.6067,7.1259,7.1935
60.4435,9.2381,2.615,13.7561,7.1612,7.1025,7.6785
60.4112,9.2381,2.6245,15.5106,7.2462,7.098,7.6463
60.394,9.2381,2.6281,17.118,7.664,7.1214,7.4966
60.5113,9.2381,2.6351,16.3748,7.1108,7.1711,7.5088
60.3642,9.2381,2.6495,17.1766,7.2212,7.4432,7.5009
60.3731,9.2263,2.6468,13.9902,7.6195,7.6433,7.5009
60.4093,9.2037,2.6251,17.9158,6.7791,7.4913,7.5009
60.5096,9.1429,2.6082,16.3998,6.0139,7.4122,7.4989
60.4789,9.2066,2.6056,16.7173,5.8303,7.4014,7.4995
60.5645,9.2206,2.613,13.0358,5.7879,7.4482,7.4911
60.53,9.1429,2.6134,15.2284,6.4425,7.6619,7.463
60.5379,9.1429,2.6195,15.5482,6.8264,7.8749,7.3256
60.4248,9.1429,2.618,18.6646,6.4318,7.9673,7.1788
60.3441,9.1429,2.6132,20.8416,6.8868,8.0735,7.0728
60.3681,9.1429,2.6179,20.1728,6.8125,8.1374,6.8196
60.7201,9.1429,2.6234,21.9915,9.3261,7.7554,6.335
60.043,9.1429,2.6237,24.706,10.9891,7.2284,5.0327
62.7408,9.1429,2.6117,27.5735,13.3656,5.5181,4.5045
65.403,9.1429,2.5766,39.0355,12.999,4.9802,4.3581
69.2877,9.1429,2.5576,48.3814,13.7056,6.4005,4.3107
73.6643,9.2238,2.5807,64.9015,16.1573,7.4851,4.5293
73.7075,9.2033,2.5943,69.1158,13.5077,7.8126,4.8348
72.2915,9.1429,2.591,47.3999,9.1806,7.9454,5.0644
68.8956,9.1805,2.5889,41.4338,10.1877,7.9054,5.6803
61.761,9.1514,2.5943,30.8571,9.0318,7.8812,6.8662
62.3064,9.1429,2.5911,25.0821,6.9692,7.8747,7.2461
61.4715,9.1429,2.5875,25.0821,8.8303,7.8745,7.9304
61.4939,9.1429,2.5838,28.9802,7.6745,7.8615,8.9645
62.2084,9.1429,2.5965,25.9521,7.9565,7.8491,9.8398
62.1719,9.1429,2.6054,24.2843,8.7636,7.8943,9.8717
62.5163,9.1429,2.5979,23.2866,8.5789,8.0513,9.8644
63.1463,9.1429,2.5952,19.6776,8.38,8.1822,9.8571
61.7525,9.1429,2.5946,18.8684,8.8428,8.0534,9.8719
60.7554,9.1429,2.5981,20.6032,9.3487,8.0978,9.8761
60.4981,9.1429,2.5982,17.9714,8.4471,8.236,9.8653
45.1363,9.1429,2.5887,17.7776,6.6979,8.2649,9.8795
45.1372,9.1429,2.5955,16.8547,5.7635,8.7892,9.8658
45.4055,9.1429,2.606,13.5961,6.73,8.8551,9.8795
51.4219,9.1429,2.6049,15.5753,6.5153,8.8649,9.8786
51.4916,9.1429,2.6075,13.359,6.0344,8.8963,9.9694
58.1875,9.1429,2.6103,13.785,5.9365,8.9121,10.4285
58.1979,9.0792,2.6205,12.5446,6.1533,9.4886,10.4009
58.1281,9.0476,2.6254,13.3485,5.4147,9.6473,10.243
58.1394,9.0476,2.6223,13.3362,4.7871,9.4056,9.7854
58.0411,9.0476,2.6171,11.4541,4.637,9.4554,9.7644
58.0793,9.0476,2.6039,10.7495,4.9266,9.46,9.7421
58.0457,9.0476,2.6032,9.1762,4.6184,9.4516,9.7252
58.2112,8.9754,2.6077,11.8928,5.6242,9.4405,9.7197
58.0015,8.9524,2.6122,11.1545,6.5775,9.3748,9.3556
58.1208,8.9524,2.6173,14.0921,5.2373,9.3061,9.6038
61.7793,9.1429,2.6218,14.6843,6.5033,9.2677,10.0232
70.2773,9.1429,2.6335,13.4368,7.2962,9.236,10.0145
70.1927,9.0476,2.6403,13.7343,6.9207,9.2554,10.0172
70.1851,9.0476,2.6328,13.3017,7.6213,9.2971,10.0044
59.6985,9.0476,2.6273,19.1379,7.6702,9.2589,9.9976
60.037,9.1314,2.6189,20.4951,7.0557,9.2032,9.9495
61.2866,9.0852,2.6159,21.5235,6.8937,9.2305,9.9402
62.5561,9.0562,2.6228,22.0711,8.5645,9.2547,9.9264
62.2183,9.1429,2.6334,25.4627,6.9435,9.1979,9.8731
61.5447,9.1429,2.6268,13.3481,7.0554,9.0789,9.8362
61.8807,9.0995,2.6062,12.5411,5.5981,8.9714,9.7985
57.9799,9.0476,2.6023,15.1484,4.8497,9.3808,9.7608
57.4529,9.0476,2.6291,14.7674,5.1562,9.7939,9.7095
59.2659,9.0476,2.6415,12.5406,5.6297,9.9198,9.6436
59.8997,9.0476,2.6527,12.5691,4.7687,10.2755,9.522
58.4289,9.0476,2.6664,11.6177,5.5871,10.1831,9.3878
58.2893,9.0476,2.6675,12.2165,5.7471,9.5439,9.1499
59.4697,9.0476,2.6623,20.4938,6.5951,9.4183,8.7445
59.4034,9.0476,2.6457,23.4567,6.89,9.5014,8.4426
61.9502,9.0476,2.6389,24.1863,9.2387,9.2499,8.7244
78.3071,9.0476,2.6428,20.9268,7.0259,7.8915,8.4109
81.4149,9.0476,2.6453,17.02,5.9095,7.589,7.775
99.7656,9.0476,2.6389,20.4422,6.1623,8.0505,7.833
94.0918,9.0476,2.6381,19.7074,6.8423,9.062,7.9761
83.3629,9.0476,2.6483,18.5124,6.0858,10.1542,8.2083
47.0464,9.0476,2.6637,15.9611,5.7285,10.6815,8.9575
46.1507,9.0476,2.6588,15.2284,5.8696,11.417,10.1104
50.7054,9.0476,2.6377,17.7255,7.9132,10.7221,9.9316
53.4405,9.0476,2.6042,23.5372,8.6424,8.5188,8.3292
53.8088,9.0476,2.5884,37.1622,11.5517,6.9126,6.2671
53.7731,9.0476,2.5889,37.1613,11.2767,6.3474,5.1055
58.1719,9.0476,2.6013,43.1615,9.908,6.352,4.8478
55.2922,9.0476,2.6207,34.8566,6.5333,6.2751,4.9355
53.8203,9.0476,2.6255,24.433,4.7414,9.3818,5.6671
59.3368,9.0476,2.6234,15.881,4.7215,8.411,7.3137
69.7969,8.9524,2.6143,14.3309,5.3131,8.4469,8.5538
69.7969,8.9524,2.6113,21.7146,6.2726,8.491,10.0197
68.8807,8.9524,2.6058,25.6525,6.6492,8.4296,10.1368
61.452,9.036,2.6148,29.0165,7.9305,8.3856,8.481
62.4219,9.0851,2.6233,31.5722,7.4196,8.3274,8.0226
62.9756,9.0563,2.6195,25.3275,7.0709,8.3019,7.4358
62.771,9.1832,2.6158,20.4964,6.3234,8.4345,6.3803
60.9144,9.2381,2.6213,17.9158,6.4504,8.5298,6.3985
60.3755,9.0996,2.6276,17.7513,6.0825,8.5483,6.4408
59.9185,9.0476,2.6246,16.2344,6.5393,8.4424,6.4626
60.4001,8.9524,2.6178,20.6312,7.3536,8.4405,6.4622
60.937,8.9524,2.6152,22.3934,7.5076,8.2005,6.4754
60.8883,9.0966,2.6102,20.6557,9.1261,8.2911,6.4821
60.9739,9.2381,2.6005,19.8941,9.0975,8.2318,6.4828
60.2272,9.2381,2.5934,22.0728,9.0742,7.0206,6.5145
62.5364,9.1429,2.5839,25.2973,10.4898,6.4982,6.5285
65.4246,9.0881,2.5804,27.1195,9.0459,6.6151,6.5485
67.3757,9.0476,2.5921,32.2484,8.7697,6.9098,6.6305
66.0542,9.0476,2.6151,26.2823,6.2867,7.0709,6.6512
66.002,9.1429,2.6329,21.1749,4.7405,7.0453,6.9307
67.0637,9.1429,2.6359,17.1031,4.5521,7.1093,7.9992
71.1693,9.1429,2.6225,15.2284,5.3737,7.9082,9.4235
81.1633,9.016,2.6263,13.4386,5.3669,9.1362,9.6512
82.3712,8.9524,2.6298,17.8314,6.2528,9.949,9.6106
85.9687,8.9524,2.6261,21.499,6.9752,8.8161,8.484
90.0625,9.0476,2.6279,28.4247,7.2543,8.6336,8.2101
90.0625,9.1168,2.6404,24.8372,7.7756,8.6684,7.9037
77.4269,9.1429,2.6401,23.9996,5.409,8.7655,8.0514
82.334,9.0708,2.6284,17.893,5.5472,8.5926,8.2774
80.5911,9.0218,2.6285,16.6106,4.812,8.1678,8.4151
81.7516,8.9524,2.6388,13.6879,5.2425,7.7779,9.5451
80.1823,8.9811,2.6462,14.0623,3.893,9.341,10.3895
75.6657,9.0476,2.654,9.778,3.7913,9.9547,10.684
85.6563,9.0476,2.6553,11.0504,3.0915,10.6923,10.7163
85.6563,9.0476,2.6533,9.0948,2.4864,11.0607,10.892
65.7629,9.0131,2.6589,8.9579,2.9856,11.2614,11.2025
65.7031,8.8688,2.6557,7.3859,3.2918,11.4085,11.5153
65.7031,8.8945,2.6482,6.9739,2.9562,11.4291,11.8644
69.4616,8.9524,2.6447,8.8752,2.9449,11.4581,12.4011
69.5729,8.9927,2.6457,8.7173,2.7453,12.0942,12.7181
69.2031,9.0476,2.6529,8.0066,2.41,12.279,12.7107
68.6296,9.0045,2.6579,9.8537,3.1797,12.0527,12.3068
69.0571,8.9524,2.6665,7.2516,2.8474,12.0134,11.8965
69.2704,8.9524,2.6691,10.2867,3.0139,12.1865,11.3215
58.2354,9.0475,2.6633,8.066,2.6193,12.1969,11.2828
54.139,9.0965,2.6598,9.0069,2.6386,11.5597,11.2827
53.8391,9.1456,2.6725,9.8021,2.1783,11.0815,11.2468
53.2497,9.1863,2.6749,8.0621,2.6015,12.0371,11.6292
53.0416,9.1372,2.6704,6.4822,3.0887,13.0768,11.973
53.7288,9.0476,2.6644,8.3106,5.2241,13.8726,11.9607
54.8632,9.0476,2.6683,11.8054,8.0598,15.6448,12.2522
59.8765,9.0476,2.6716,20.4763,8.5444,15.7358,12.9754
61.2672,9.1429,2.6543,41.8493,9.9555,8.6434,9.6312
68.6821,9.1429,2.6262,47.1497,14.1065,6.2008,6.1138
68.9188,9.2238,2.6082,38.072,7.7141,6.3557,4.8501
70.5154,9.1429,2.6369,22.7123,5.15,6.7532,4.982
70.9395,9.1257,2.6789,19.0618,4.1852,6.579,5.5909
73.2966,9.1138,2.6886,16.7471,4.6382,5.7432,6.0942
73.0239,9.1429,2.673,15.0399,3.7396,6.538,7.2751
61.1882,9.1429,2.6507,16.9325,5.5295,10.0742,10.2547
56.2587,9.2381,2.6443,18.7766,5.0905,11.5008,10.9158
56.0341,9.2381,2.654,23.5289,5.1003,11.7843,10.4087
57.3645,9.1429,2.66,25.4933,6.1487,11.8177,10.2596
57.2645,9.1429,2.6572,25.5939,7.1966,10.0822,10.0796
58.9634,9.1429,2.6488,30.0125,7.8296,8.2297,9.1648
59.6353,9.2206,2.6383,30.2207,6.5896,7.5021,7.6211
62.748,9.2696,2.6306,25.9779,6.1464,7.42,6.617
64.2512,9.3333,2.6357,26.7359,6.1151,7.2991,6.3966
63.9417,9.3333,2.6382,25.6542,7.2265,6.9939,6.3268
64.0789,9.3333,2.6428,25.0821,7.3314,6.1558,6.3002
63.1837,9.2381,2.6407,25.9403,7.7358,5.7343,6.0219
61.6764,9.2381,2.6253,22.1673,8.1351,5.4353,5.2285
63.8965,9.2381,2.6176,27.7695,8.8752,5.0882,4.7255
65.0739,9.3273,2.6261,27.7695,7.6032,4.9421,4.5537
66.9626,9.4286,2.6309,26.4687,7.7006,4.8094,4.543
67.7856,9.3364,2.6268,20.779,6.8974,4.6248,4.659
66.4691,9.2874,2.6263,22.4262,6.8038,4.6427,4.8231
65.8597,9.2381,2.6311,25.967,5.9337,4.7984,4.9622
63.7143,9.2869,2.6414,25.1276,6.4441,4.9964,5.1333
62.7005,9.3333,2.6447,28.4409,7.0803,5.1634,5.2777
62.6857,9.3333,2.6473,21.0896,7.0227,5.2481,5.3698
60.825,9.3278,2.6416,22.6029,6.3732,5.299,5.4042
62.0068,9.2381,2.6319,27.5184,7.4797,5.3811,5.4153
63.823,9.2381,2.6278,23.0281,5.9922,5.377,5.4001
63.6848,9.2381,2.6322,26.858,7.1944,5.2627,5.3394
63.1486,9.2381,2.6361,26.2968,5.8255,5.2084,5.2908
64.2066,9.2985,2.6329,27.5298,7.1716,5.2622,5.3311
63.7736,9.3333,2.6461,27.9029,6.1411,5.3711,5.4188
63.8481,9.3333,2.6542,25.0961,6.3977,5.5179,5.5747
62.7057,9.2381,2.6445,30.2963,6.3631,5.704,5.7568
60.8948,9.2381,2.6347,27.6951,5.9745,5.7985,5.9266
62.1827,9.2381,2.6379,34.3305,6.0392,5.8134,6.0639
61.7188,9.2381,2.6397,29.3139,7.076,5.821,6.0744
62.4086,9.2609,2.6396,28.8026,7.6021,5.8233,5.9625
62.162,9.3333,2.6409,26.8265,8.2889,5.8012,5.7999
61.811,9.3077,2.6479,27.2866,8.3141,5.7223,5.6074
62.4347,9.2381,2.6393,27.3837,7.0825,5.5246,5.3277
62.8529,9.2381,2.6289,29.2925,7.9079,5.3851,5.1882
63.5845,9.2381,2.6226,25.7452,7.4124,5.3289,5.1254
63.308,9.2695,2.6251,30.4569,8.7862,4.9699,5.0642
64.651,9.3333,2.6238,24.3998,10.5193,4.5355,4.8758
64.5293,9.3333,2.6124,27.0513,9.842,4.272,4.5452
65.7,9.25,2.6145,26.5391,9.7412,4.1916,4.2833
66.1323,9.2381,2.6113,31.1567,10.4669,4.1349,4.1197
69.3383,9.2381,2.6062,33.8712,11.3216,4.081,3.9906
70.9407,9.2782,2.6011,38.9896,11.2657,4.0314,3.9006
70.077,9.3333,2.6017,33.7172,10.3599,3.9398,3.8411
69.4055,9.3763,2.6068,34.3899,11.6484,3.8128,3.7998
69.8627,9.4286,2.6054,33.9193,9.7111,3.7213,3.8659
69.493,9.3333,2.598,35.0023,9.9487,3.7164,3.89
71.3233,9.2384,2.6045,28.6806,9.956,3.7975,3.9456
70.502,9.3333,2.6119,30.4359,9.9962,3.9165,4.0008
69.4795,9.3359,2.6269,34.7915,8.0423,4.041,4.102
65.974,9.4286,2.6257,31.9886,7.6179,4.1602,4.2807
64.579,9.4231,2.6174,35.4222,7.404,4.3038,4.3977
63.9529,9.3333,2.6121,28.1526,11.8088,4.402,4.417
63.2274,9.2381,2.6042,36.7274,11.977,4.5012,4.3861
64.9088,9.2381,2.592,36.7274,11.9435,4.5229,4.32
65.08,9.2493,2.5905,36.9382,13.3513,4.3615,4.176
68.2384,9.3333,2.5933,37.3852,11.8955,3.9883,3.8773
71.4018,9.4286,2.586,35.1689,12.9995,3.6571,3.556
73.6626,9.4286,2.5827,31.3526,11.6128,3.4591,3.323
74.8224,9.4286,2.5863,31.193,11.1287,3.3227,3.182
74.6254,9.4286,2.594,28.5935,10.4218,3.287,3.131
73.0899,9.4286,2.6009,32.5852,10.412,3.2907,3.1678
70.61,9.4286,2.592,33.048,10.5665,3.2829,3.2531
69.2267,9.4286,2.5806,29.7745,11.8124,3.2018,3.2733
68.8534,9.4286,2.5822,37.2059,11.4328,3.1439,3.1605
70.1044,9.4286,2.5892,39.3072,13.0662,3.1405,3.0651
72.3069,9.4286,2.6041,29.1512,12.8367,3.0598,2.9978
74.1854,9.5238,2.6206,28.5725,11.4033,2.9454,2.954
72.6017,9.4463,2.6149,29.7277,13.6436,2.8782,2.9263
72.2832,9.4286,2.6048,30.4455,13.1142,2.9351,2.9349
70.7683,9.4286,2.6087,31.4922,11.1749,3.0439,3.0477
69.4417,9.4286,2.6122,30.9607,11.9034,3.1585,3.1601
68.4694,9.4286,2.6125,31.0154,11.3247,3.2837,3.2574
66.9694,9.3915,2.6015,31.1549,10.934,3.3447,3.3222
69.689,9.4195,2.5863,37.9219,14.1132,3.2583,3.299
74.0001,9.4286,2.576,46.2049,10.7,3.1357,3.1789
76.1082,9.4286,2.5707,44.0101,5.3653,3.0858,3.0448
76.4164,9.4286,2.5745,42.0129,7.1226,3.1033,3.0169
71.1115,9.4286,2.5884,40.4037,6.6544,3.14,3.1209
70.0491,9.4286,2.6024,33.4697,6.553,3.2814,3.3287
67.4167,9.3338,2.6155,33.16,7.7159,3.4623,3.6219
64.8699,9.3333,2.6288,32.1715,6.9481,3.7996,4.033
63.4515,9.3333,2.6359,26.8042,7.1194,4.1215,4.3998
62.9172,9.3333,2.6392,26.1249,7.0497,4.4219,4.6117
63.2893,9.3333,2.6379,27.8701,7.5147,4.7214,4.8017
63.625,9.3333,2.6401,27.514,8.2773,4.8435,4.8777
63.472,9.3333,2.6368,29.2514,7.8371,4.8558,4.9039
64.1418,9.3333,2.6233,27.0557,8.426,4.8151,4.8901
64.4219,9.2492,2.6199,27.7695,8.6412,4.7848,4.8515
65.0043,9.3333,2.623,26.6375,9.0665,4.7547,4.747
67.022,9.3333,2.623,30.9577,10.7667,4.7039,4.6333
68.2061,9.3333,2.6173,31.0377,10.638,4.645,4.5468
68.9681,9.3333,2.6233,26.7149,9.8168,4.5618,4.5089
67.5882,9.3333,2.623,22.8789,9.671,4.5038,4.5352
71.5446,9.3531,2.6178,20.9741,9.4029,4.4701,4.5714
86.4601,9.4286,2.6185,25.6293,8.7412,4.4957,4.6171
86.9221,9.4286,2.6171,22.9109,7.978,4.5341,4.6678
86.5896,9.4286,2.6172,22.8558,7.7948,4.6588,4.7677
85.5929,9.4286,2.6175,25.6122,7.2276,4.8083,5.0056
85.5842,9.4286,2.6219,23.9143,8.6087,5.0063,5.3195
84.4379,9.3333,2.6184,24.4531,8.743,5.2838,5.6664
81.008,9.3333,2.6113,22.1691,6.7405,5.6061,5.9945
79.4929,9.3333,2.6102,24.1863,6.9675,5.8455,6.3215
78.8384,9.3333,2.6195,25.6971,7.8497,6.1061,6.5819
79.3021,9.3333,2.628,23.1042,6.7574,6.3856,6.8575
80.4811,9.3333,2.6236,24.4129,7.2929,6.6263,7.0558
81.1476,9.3333,2.617,23.4393,6.4125,6.7399,7.1278
50.1116,9.3333,2.6151,26.7014,6.5322,6.748,7.1043
47.094,9.3333,2.6174,22.9153,6.7401,6.6726,7.0135
47.499,9.3333,2.6208,24.905,6.9063,6.5642,6.8462
49.0595,9.3333,2.6097,25.537,7.2226,6.3343,6.5984
68.7274,9.3333,2.6083,29.2418,6.493,6.1034,6.3594
69.4375,9.3333,2.6173,23.364,6.9881,5.9112,6.1806
69.4375,9.2386,2.6153,23.2809,7.542,5.8206,6.0459
69.3897,9.2381,2.6084,26.3646,6.7927,5.7532,5.9452
69.4988,9.2381,2.6101,30.3007,8.7191,5.7062,5.895
69.4531,9.2381,2.6134,25.1538,8.7912,5.5166,5.7824
69.3759,9.2381,2.6063,25.8296,10.3721,5.1733,5.499
69.3372,9.2924,2.6021,23.8014,9.652,4.9407,5.0626
68.2795,9.2381,2.6115,23.5202,9.416,4.8054,4.7245
55.7094,9.2381,2.6253,25.4399,9.4359,4.7674,4.5667
55.8776,9.2381,2.6248,23.224,9.6639,4.6922,4.5388
53.0038,9.2381,2.6161,27.8657,10.0487,4.59,4.5177
59.8534,9.3333,2.6073,27.7498,8.4932,4.676,4.5579
57.7283,9.3333,2.614,22.3947,12.7136,5.0798,5.0651
57.704,9.3333,2.6272,25.2396,9.6202,5.4193,5.4729
57.8676,9.3333,2.6372,24.1212,9.8847,5.8238,5.6874
57.7344,9.2381,2.6413,25.2667,8.7425,6.0817,5.8384
57.633,9.2381,2.6498,27.916,9.6216,6.0798,5.9233
60.0192,9.2381,2.6494,37.3135,9.6214,5.8565,5.8723
65.8852,9.3097,2.6312,38.7364,10.3028,5.5474,5.2052
70.1166,9.3333,2.6122,40.1321,8.4369,5.1128,4.382
72.1022,9.3333,2.6023,32.9487,9.1846,4.5724,3.8814
72.541,9.3333,2.5976,32.3464,9.8876,4.0933,3.6465
73.7526,9.3333,2.5987,37.0034,10.4833,3.8142,3.5307
74.1738,9.3333,2.6078,33.7636,9.1142,3.6618,3.4982
71.7489,9.3333,2.6009,32.1072,8.9255,3.6558,3.5058
70.9396,9.3333,2.6005,32.119,8.7944,3.7009,3.5439
69.6647,9.4164,2.6074,28.6653,9.182,3.7712,3.584
69.1652,9.3916,2.6001,29.3048,8.9728,3.7591,3.6689
68.3932,9.4193,2.5971,26.6742,10.3083,3.6878,3.675
68.2484,9.2779,2.6004,27.9165,10.1981,3.6247,3.6068
73.4591,9.3333,2.6005,30.2172,11.4167,3.562,3.5108
73.3653,9.3333,2.6101,38.9205,11.1638,3.5359,3.4084
71.9091,9.3333,2.6172,41.1407,12.5051,3.4628,3.3291
70.25,9.3333,2.6228,35.8316,12.6523,3.3492,3.3061
68.9769,9.3333,2.6225,38.5019,11.3473,3.3208,3.3236
68.9545,9.3333,2.6094,35.3758,10.4931,3.3685,3.3974
69.0881,9.3333,2.5996,34.8715,10.3323,3.447,3.471
68.8846,9.3333,2.6052,30.7998,9.3447,3.5277,3.5474
68.8393,9.3385,2.6097,32.1028,9.1472,3.5871,3.5883
67.5117,9.4286,2.6134,30.0711,9.5354,3.6605,3.7475
67.3906,9.4205,2.6173,24.1107,8.6054,3.8372,3.9642
67.4187,9.3333,2.613,22.2163,8.1699,4.0173,4.1778
66.9191,9.249,2.6107,21.3962,7.9495,4.1229,4.3096
66.4004,9.3333,2.6117,20.6032,7.7023,4.1812,4.3729
64.7474,9.3333,2.6134,22.2648,8.1537,4.1993,4.4837
64.5639,9.3333,2.6177,26.2264,7.7696,4.4831,4.5365
64.7113,9.3333,2.6131,21.499,7.9805,4.5516,4.5926
64.6422,9.3333,2.6084,21.499,6.7134,4.5599,4.6397
64.6679,9.3138,2.6101,20.6032,6.9742,4.5291,4.6938
64.8351,9.3067,2.6196,22.5387,6.8564,4.4899,4.7053
65.5737,9.2885,2.6334,22.4472,8.0085,4.4804,4.7043
67.4647,9.2143,2.6403,18.3628,8.9962,4.4671,4.7016
67.5208,9.2128,2.6366,24.9002,9.7129,4.4676,4.7716
67.5659,9.1429,2.6328,29.6713,10.0471,4.3859,5.0576
67.5469,9.2099,2.6308,31.0508,9.2121,4.2157,5.0662
67.5089,9.2201,2.6219,34.5478,9.8773,4.5706,5.0722
69.0653,9.1739,2.6183,34.7014,10.0148,4.8566,5.0769
67.7437,9.158,2.6241,32.4335,9.086,4.8603,5.0836
65.1274,9.1768,2.6272,35.2551,6.8979,4.8503,5.0944
61.9411,9.2381,2.6329,31.9278,7.4548,4.8326,5.0969
61.8392,9.2013,2.6347,29.0117,7.2995,4.8414,5.3904
62.019,9.2287,2.6475,25.5217,5.4074,5.0836,5.8038
62.0078,9.1826,2.6403,26.8737,6.8836,5.6859,5.1905
61.9823,9.2381,2.6247,22.6987,6.1979,5.7469,5.1131
61.9757,9.1955,2.6309,31.7533,7.607,5.6947,5.1054
61.9844,9.2345,2.629,38.2832,9.3884,5.6679,5.1087
63.4072,9.3333,2.6182,34.1607,9.7933,5.5481,5.0931
65.0334,9.2388,2.6051,35.7988,9.9799,5.2884,5.0849
68.9463,9.2381,2.6037,30.8418,9.8973,4.8364,4.7248
69.2696,9.2381,2.6139,35.7288,10.9059,4.4888,4.581
69.5048,9.2381,2.6252,30.3886,10.1517,4.4417,4.6464
69.3934,9.3333,2.6414,33.897,9.7574,4.4716,4.7353
68.3785,9.3333,2.6398,30.3344,8.0812,4.6029,4.8287
67.9907,9.4286,2.6385,27.6947,7.6101,4.6504,5.095
65.4914,9.3145,2.6472,27.4099,6.6639,4.8633,5.7333
62.7702,9.2381,2.6522,31.2293,7.1797,5.6132,6.273
60.9804,9.2381,2.647,24.4173,7.2919,6.272,6.5071
59.6907,9.2381,2.6367,26.1065,7.1579,6.1949,6.6281
61.034,9.3008,2.6272,28.6438,7.4724,6.1956,6.6642
